Timestamp,EventType,Pos_X,Pos_Y,Pos_Z,Distance,Duration,Speed
31/01/2025 14:24:03:869,move,0.00,1.00,5.17,10.00,0.03,-10.00
31/01/2025 14:24:03:878,move,0.00,1.00,5.13,3.75,0.01,-3.75
31/01/2025 14:24:03:891,move,0.00,1.00,5.09,3.75,0.01,-3.75
31/01/2025 14:24:03:903,move,0.00,1.00,5.06,2.50,0.01,-2.50
31/01/2025 14:24:03:927,move,0.00,1.00,4.85,8.75,0.02,-8.75
31/01/2025 14:24:03:938,move,0.00,1.00,4.81,3.75,0.01,-3.75
31/01/2025 14:24:03:954,move,0.00,1.00,4.77,2.50,0.01,-2.50
31/01/2025 14:24:03:969,move,0.00,1.00,4.69,5.15,0.02,-5.00
31/01/2025 14:24:03:977,move,0.00,1.00,4.66,3.75,0.01,-3.75
31/01/2025 14:24:03:990,move,0.00,1.00,4.61,3.75,0.01,-3.75
31/01/2025 14:24:04:017,move,0.00,1.00,4.37,9.10,0.03,-8.75
31/01/2025 14:24:04:026,move,0.00,1.00,4.35,2.50,0.01,-2.50
31/01/2025 14:24:04:038,move,0.00,1.00,4.30,3.75,0.01,-3.75
31/01/2025 14:24:04:053,move,0.00,1.00,4.28,1.25,0.01,-1.25
31/01/2025 14:24:04:067,move,0.00,1.00,4.21,5.15,0.01,-5.00
31/01/2025 14:24:04:077,move,0.00,1.00,4.20,1.25,0.01,-1.25
31/01/2025 14:24:04:088,move,0.00,1.00,4.17,2.80,0.01,-2.50
31/01/2025 14:24:04:103,move,0.00,1.00,4.15,1.25,0.01,-1.25
31/01/2025 14:24:04:116,move,0.00,1.00,4.10,3.95,0.02,-3.75
31/01/2025 14:24:04:126,move,0.00,1.00,4.09,1.25,0.01,-1.25
31/01/2025 14:24:04:137,move,0.00,1.00,4.07,1.77,0.01,-1.25
31/01/2025 14:24:04:148,move,0.00,1.00,4.04,2.50,0.01,-2.50
31/01/2025 14:24:04:179,move,0.00,1.00,3.89,5.00,0.03,-5.00
31/01/2025 14:24:04:187,move,0.00,1.00,3.88,1.25,0.01,-1.25
31/01/2025 14:24:04:200,move,0.00,1.00,3.87,1.77,0.01,-1.25
31/01/2025 14:24:04:216,move,0.00,1.00,3.83,2.50,0.02,-2.50
31/01/2025 14:24:04:226,move,0.00,1.00,3.82,1.77,0.01,-1.25
31/01/2025 14:24:04:238,move,0.00,1.00,3.80,1.25,0.01,-1.25
31/01/2025 14:24:04:253,move,0.00,1.00,3.78,1.25,0.01,-1.25
31/01/2025 14:24:04:265,move,0.00,1.00,3.75,2.80,0.01,-2.50
31/01/2025 14:24:04:275,move,0.00,1.00,3.74,1.25,0.01,-1.25
31/01/2025 14:24:04:292,move,0.00,1.00,3.72,1.25,0.02,-1.25
31/01/2025 14:24:04:306,move,0.00,1.00,3.68,2.80,0.01,-2.50
31/01/2025 14:24:04:331,move,0.00,1.00,3.65,1.25,0.03,-1.25
31/01/2025 14:24:04:350,move,0.00,1.00,3.63,1.25,0.01,-1.25
31/01/2025 14:24:04:370,move,0.00,1.00,3.58,2.80,0.02,-2.50
31/01/2025 14:24:04:388,move,0.00,1.00,3.56,2.50,0.01,-2.50
31/01/2025 14:24:04:406,move,0.00,1.00,3.52,2.80,0.02,-2.50
31/01/2025 14:24:04:414,move,0.00,1.00,3.51,1.25,0.01,-1.25
31/01/2025 14:24:04:427,move,0.00,1.00,3.49,1.25,0.01,-1.25
31/01/2025 14:24:04:441,move,0.00,1.00,3.48,1.25,0.01,-1.25
31/01/2025 14:24:04:454,move,0.00,1.00,3.46,1.77,0.02,-1.25
31/01/2025 14:24:04:465,move,0.00,1.00,3.44,1.25,0.01,-1.25
31/01/2025 14:24:04:493,move,0.00,1.00,3.33,3.75,0.03,-3.75
31/01/2025 14:24:04:527,move,0.00,1.00,3.32,1.25,0.01,-1.25
31/01/2025 14:24:04:550,move,0.00,1.00,3.31,1.25,0.01,-1.25
31/01/2025 14:24:04:566,move,0.00,1.00,3.26,2.80,0.02,-2.50
31/01/2025 14:24:04:592,move,0.00,1.00,3.21,3.75,0.01,-3.75
31/01/2025 14:24:04:602,move,0.00,1.00,3.20,1.25,0.01,-1.25
31/01/2025 14:24:04:642,move,0.00,1.00,3.07,5.00,0.03,-5.00
31/01/2025 14:24:04:666,move,0.00,1.00,3.05,1.25,0.01,-1.25
31/01/2025 14:24:04:687,move,0.00,1.00,3.00,2.80,0.02,-2.50
31/01/2025 14:24:04:704,move,0.00,1.00,2.96,2.50,0.02,-2.50
31/01/2025 14:24:04:713,move,0.00,1.00,2.95,1.25,0.01,-1.25
31/01/2025 14:24:04:734,move,0.00,1.00,2.93,1.25,0.01,-1.25
31/01/2025 14:24:04:747,move,0.00,1.00,2.92,1.25,0.01,-1.25
31/01/2025 14:24:04:762,move,0.00,1.00,2.90,1.77,0.01,-1.25
31/01/2025 14:24:04:771,move,0.00,1.00,2.88,1.25,0.01,-1.25
31/01/2025 14:24:04:800,move,0.00,1.00,2.81,2.50,0.03,-2.50
31/01/2025 14:24:04:815,move,0.00,1.00,2.79,2.50,0.01,-2.50
31/01/2025 14:24:04:832,move,0.00,1.00,2.75,2.50,0.02,-2.50
31/01/2025 14:24:04:843,move,0.00,1.00,2.74,1.25,0.01,-1.25
31/01/2025 14:24:04:860,move,0.00,1.00,2.72,1.77,0.01,-1.25
31/01/2025 14:24:04:877,move,0.00,1.00,2.67,2.50,0.02,-2.50
31/01/2025 14:24:04:886,move,0.00,1.00,2.66,1.77,0.01,-1.25
31/01/2025 14:24:04:901,move,0.00,1.00,2.62,2.80,0.02,-2.50
31/01/2025 14:24:04:910,move,0.00,1.00,2.61,1.25,0.01,-1.25
31/01/2025 14:24:04:930,move,0.00,1.00,2.61,1.25,0.02,0.00
31/01/2025 14:24:04:959,move,0.00,1.00,2.46,5.15,0.03,-5.00
31/01/2025 14:24:04:976,stop,0.00,1.00,2.46,0.00,0.00,0.00
31/01/2025 14:24:05:385,start,0.00,1.00,2.46,0.00,0.00,0.00
31/01/2025 14:24:05:400,move,0.00,1.00,2.68,15.00,0.01,15.00
31/01/2025 14:24:05:427,move,0.00,1.00,3.24,22.53,0.03,22.50
31/01/2025 14:24:05:442,move,0.00,1.00,3.64,22.50,0.02,22.50
31/01/2025 14:24:05:449,move,0.00,1.00,3.72,11.25,0.01,11.25
31/01/2025 14:24:05:463,move,0.00,1.00,3.87,11.25,0.01,11.25
31/01/2025 14:24:05:479,move,0.00,1.00,4.19,22.53,0.01,22.50
31/01/2025 14:24:05:488,move,0.00,1.00,4.33,12.50,0.01,12.50
31/01/2025 14:24:05:503,move,0.00,1.00,4.50,11.32,0.02,11.25
31/01/2025 14:24:05:519,move,0.00,1.00,4.83,21.25,0.02,21.25
31/01/2025 14:24:05:527,move,0.00,1.00,4.91,10.08,0.01,10.00
31/01/2025 14:24:05:542,move,0.00,1.00,5.05,11.25,0.01,11.25
31/01/2025 14:24:05:553,move,0.00,1.00,5.20,11.25,0.01,11.25
31/01/2025 14:24:05:581,move,0.00,1.00,6.13,32.72,0.03,32.50
31/01/2025 14:24:05:589,move,0.00,1.00,6.21,10.08,0.01,10.00
31/01/2025 14:24:05:606,move,0.00,1.00,6.46,17.68,0.01,17.50
31/01/2025 14:24:05:615,move,0.00,1.00,6.56,8.84,0.01,8.75
31/01/2025 14:24:05:627,move,0.00,1.00,6.67,9.10,0.01,8.75
31/01/2025 14:24:05:639,move,0.00,1.00,6.78,8.75,0.01,8.75
31/01/2025 14:24:05:655,move,0.00,1.00,7.03,16.68,0.02,16.25
31/01/2025 14:24:05:665,move,0.00,1.00,7.11,8.84,0.01,8.75
31/01/2025 14:24:05:677,move,0.00,1.00,7.21,7.50,0.01,7.50
31/01/2025 14:24:05:693,move,0.00,1.00,7.34,8.84,0.02,8.75
31/01/2025 14:24:05:703,move,0.00,1.00,7.50,15.21,0.01,15.00
31/01/2025 14:24:05:733,move,0.00,1.00,8.08,20.04,0.03,20.00
31/01/2025 14:24:05:747,move,0.00,1.00,8.13,6.37,0.01,6.25
31/01/2025 14:24:05:763,move,0.00,1.00,8.36,13.81,0.02,13.75
31/01/2025 14:24:05:775,move,0.00,1.00,8.42,5.00,0.01,5.00
31/01/2025 14:24:05:787,move,0.00,1.00,8.49,6.25,0.01,6.25
31/01/2025 14:24:05:800,move,0.00,1.00,8.58,6.37,0.01,6.25
31/01/2025 14:24:05:815,move,0.00,1.00,8.73,11.25,0.01,11.25
31/01/2025 14:24:05:824,move,0.00,1.00,8.78,5.15,0.01,5.00
31/01/2025 14:24:05:838,move,0.00,1.00,8.86,6.25,0.01,6.25
31/01/2025 14:24:05:855,move,0.00,1.00,9.01,8.75,0.02,8.75
31/01/2025 14:24:05:881,move,0.00,1.00,9.34,12.50,0.03,12.50
31/01/2025 14:24:05:910,move,0.00,1.00,9.53,8.75,0.02,8.75
31/01/2025 14:24:05:918,move,0.00,1.00,9.56,3.75,0.01,3.75
31/01/2025 14:24:05:935,move,0.00,1.00,9.66,6.25,0.01,6.25
31/01/2025 14:24:05:945,move,0.00,1.00,9.70,3.75,0.01,3.75
31/01/2025 14:24:05:957,move,0.00,1.00,9.73,2.50,0.01,2.50
31/01/2025 14:24:05:970,move,0.00,1.00,9.78,3.75,0.01,3.75
31/01/2025 14:24:05:987,move,0.00,1.00,9.87,5.00,0.02,5.00
31/01/2025 14:24:05:996,move,0.00,1.00,9.90,3.75,0.01,3.75
31/01/2025 14:24:06:014,move,0.00,1.00,9.99,5.00,0.02,5.00
31/01/2025 14:24:06:043,move,0.00,1.00,10.21,7.50,0.03,7.50
31/01/2025 14:24:06:059,move,0.00,1.00,10.27,3.75,0.02,3.75
31/01/2025 14:24:06:067,move,0.00,1.00,10.28,1.25,0.01,1.25
31/01/2025 14:24:06:084,move,0.00,1.00,10.35,5.00,0.01,5.00
31/01/2025 14:24:06:092,move,0.00,1.00,10.39,3.75,0.01,3.75
31/01/2025 14:24:06:103,move,0.00,1.00,10.42,2.50,0.01,2.50
31/01/2025 14:24:06:118,move,0.00,1.00,10.45,2.80,0.01,2.50
31/01/2025 14:24:06:133,move,0.00,1.00,10.53,5.00,0.02,5.00
31/01/2025 14:24:06:141,move,0.00,1.00,10.54,1.77,0.01,1.25
31/01/2025 14:24:06:153,move,0.00,1.00,10.59,3.75,0.01,3.75
31/01/2025 14:24:06:169,move,0.00,1.00,10.61,1.25,0.01,1.25
31/01/2025 14:24:06:194,move,0.00,1.00,10.84,8.84,0.03,8.75
31/01/2025 14:24:06:203,move,0.00,1.00,10.85,1.77,0.01,1.25
31/01/2025 14:24:06:217,move,0.00,1.00,10.90,3.75,0.01,3.75
31/01/2025 14:24:06:228,move,0.00,1.00,10.91,1.25,0.01,1.25
31/01/2025 14:24:06:246,move,0.00,1.00,11.00,6.25,0.02,5.00
31/01/2025 14:24:06:258,stop,0.00,1.00,11.00,0.00,0.00,0.00
31/01/2025 14:27:11:825,start,0.00,1.00,0.00,0.00,0.00,0.00
31/01/2025 14:27:11:867,move,0.00,1.00,-12.22,44.03,0.06,-218.75
31/01/2025 14:27:11:883,move,0.00,1.00,-16.35,51.49,0.02,-256.25
31/01/2025 14:27:11:902,move,0.00,1.00,-23.01,67.55,0.02,-337.50
31/01/2025 14:27:11:919,move,0.00,1.00,-30.45,83.75,0.02,-418.75
31/01/2025 14:27:11:934,move,0.00,1.00,-37.00,91.26,0.01,-456.25
31/01/2025 14:27:11:953,move,0.00,1.00,-46.73,105.03,0.02,-525.00
31/01/2025 14:27:11:973,move,0.00,1.00,-58.73,118.86,0.02,-593.75
31/01/2025 14:27:11:990,move,0.00,1.00,-69.08,123.85,0.02,-618.75
31/01/2025 14:27:12:015,move,0.00,1.00,-85.54,133.84,0.02,-668.75
31/01/2025 14:27:12:033,move,0.00,1.00,-100.06,150.19,0.02,-750.00
31/01/2025 14:27:12:072,move,0.00,1.00,-132.21,171.47,0.04,-856.25
31/01/2025 14:27:12:089,move,0.00,1.00,-149.40,181.46,0.02,-906.25
31/01/2025 14:27:12:107,move,0.00,1.00,-162.98,186.40,0.01,-931.25
31/01/2025 14:27:12:123,move,0.00,1.00,-181.94,195.10,0.02,-975.00
31/01/2025 14:27:12:141,move,0.00,1.00,-194.75,203.81,0.01,-1018.75
31/01/2025 14:27:12:160,move,0.00,1.00,-218.65,211.28,0.02,-1056.25
31/01/2025 14:27:12:180,move,0.00,1.00,-241.76,220.00,0.02,-1100.00
31/01/2025 14:27:12:198,move,0.00,1.00,-258.40,223.75,0.01,-1118.75
31/01/2025 14:27:12:237,move,0.00,1.00,-310.58,245.11,0.04,-1225.00
31/01/2025 14:27:12:255,move,0.00,1.00,-328.98,250.20,0.01,-1250.00
31/01/2025 14:27:12:272,move,0.00,1.00,-352.33,261.68,0.02,-1306.25
31/01/2025 14:27:12:304,stop,0.00,1.00,-352.33,352.33,0.49,718.26
31/01/2025 14:27:17:500,start,0.00,1.00,-352.33,0.00,0.00,0.00
31/01/2025 14:27:17:525,move,0.00,1.00,-353.22,33.77,0.03,33.75
31/01/2025 14:27:17:550,move,0.00,1.00,-354.00,50.00,0.02,50.00
31/01/2025 14:27:17:569,move,0.00,1.00,-355.15,67.50,0.02,67.50
31/01/2025 14:27:17:587,move,0.00,1.00,-356.50,75.01,0.02,75.00
31/01/2025 14:27:17:620,move,0.00,1.00,-360.32,107.62,0.04,107.50
31/01/2025 14:27:17:630,move,0.00,1.00,-361.50,115.11,0.01,115.00
31/01/2025 14:27:17:650,move,0.00,1.00,-363.61,131.40,0.02,131.25
31/01/2025 14:27:17:663,move,0.00,1.00,-365.74,140.20,0.02,140.00
31/01/2025 14:27:17:680,move,0.00,1.00,-368.07,156.43,0.01,156.25
31/01/2025 14:27:17:698,move,0.00,1.00,-371.80,172.66,0.02,172.50
31/01/2025 14:27:17:709,move,0.00,1.00,-373.65,180.16,0.01,180.00
31/01/2025 14:27:17:725,move,0.00,1.00,-376.86,195.10,0.02,195.00
31/01/2025 14:27:17:742,move,0.00,1.00,-379.77,202.60,0.01,202.50
31/01/2025 14:27:17:777,move,0.00,1.00,-388.31,226.31,0.04,226.25
31/01/2025 14:27:17:802,stop,0.00,1.00,-388.31,35.98,0.30,118.90
31/01/2025 14:27:18:670,start,0.00,1.00,-388.31,0.00,0.00,0.00
31/01/2025 14:27:18:685,move,0.00,1.00,-388.31,0.00,0.01,0.00
31/01/2025 14:27:18:699,move,0.00,1.00,-388.31,2.80,0.01,1.25
31/01/2025 14:27:18:713,move,0.00,1.00,-388.31,3.54,0.02,2.50
31/01/2025 14:27:18:728,move,0.00,1.00,-388.31,5.59,0.01,2.50
31/01/2025 14:27:18:743,move,0.00,1.00,-388.31,7.91,0.01,2.50
31/01/2025 14:27:18:758,move,0.00,1.00,-388.31,11.32,0.01,-1.25
31/01/2025 14:27:18:773,move,0.00,1.00,-388.31,14.63,0.02,-5.00
31/01/2025 14:27:18:797,move,0.00,1.00,-389.06,38.51,0.02,-31.25
31/01/2025 14:27:18:808,move,0.00,1.00,-389.55,49.31,0.01,-42.50
31/01/2025 14:27:18:832,move,0.00,1.00,-390.98,70.58,0.02,-65.00
31/01/2025 14:27:18:843,move,0.00,1.00,-391.84,81.06,0.01,-76.25
31/01/2025 14:27:18:880,move,0.00,1.00,-396.10,117.33,0.04,-113.75
31/01/2025 14:27:18:892,move,0.00,1.00,-397.59,125.83,0.01,-122.50
31/01/2025 14:27:18:912,move,0.00,1.00,-399.96,144.15,0.02,-141.25
31/01/2025 14:27:18:924,move,0.00,1.00,-402.28,152.97,0.02,-150.00
31/01/2025 14:27:18:945,move,0.00,1.00,-405.25,171.62,0.02,-168.75
31/01/2025 14:27:18:960,move,0.00,1.00,-408.56,190.30,0.02,-187.50
31/01/2025 14:27:18:976,move,0.00,1.00,-411.41,196.46,0.01,-193.75
31/01/2025 14:27:18:990,move,0.00,1.00,-414.52,211.46,0.01,-208.75
31/01/2025 14:27:19:010,move,0.00,1.00,-418.56,222.39,0.02,-220.00
31/01/2025 14:27:19:045,move,0.00,1.00,-427.69,247.15,0.04,-245.00
31/01/2025 14:27:19:070,move,0.00,1.00,-431.67,260.48,0.02,-258.75
31/01/2025 14:27:19:088,move,0.00,1.00,-435.81,265.45,0.02,-263.75
31/01/2025 14:27:19:105,move,0.00,1.00,-441.44,275.39,0.02,-273.75
31/01/2025 14:27:19:121,move,0.00,1.00,-445.60,285.33,0.01,-283.75
31/01/2025 14:27:19:135,move,0.00,1.00,-449.13,289.06,0.01,-287.50
31/01/2025 14:27:19:152,move,0.00,1.00,-454.19,300.25,0.02,-298.75
31/01/2025 14:27:19:167,stop,0.00,1.00,-454.19,65.87,0.50,132.78
31/01/2025 15:13:18:038,start,0.00,1.00,0.00,0.00,0.00,0.00
31/01/2025 15:13:18:080,move,0.00,1.00,-74.30,280.18,0.05,-1400.00
31/01/2025 15:13:18:096,move,0.00,1.00,-94.90,313.95,0.01,-1568.75
31/01/2025 15:13:18:116,move,0.00,1.00,-134.97,378.92,0.02,-1893.75
31/01/2025 15:13:18:132,move,0.00,1.00,-175.00,441.36,0.02,-2206.25
31/01/2025 15:13:18:147,move,0.00,1.00,-205.59,471.36,0.01,-2356.25
31/01/2025 15:13:18:163,move,0.00,1.00,-251.48,525.04,0.02,-2625.00
31/01/2025 15:13:18:183,move,0.00,1.00,-306.02,571.25,0.02,-2856.25
31/01/2025 15:13:18:194,move,0.00,1.00,-338.53,591.26,0.01,-2956.25
31/01/2025 15:13:18:213,move,0.00,1.00,-394.68,628.83,0.02,-3143.75
31/01/2025 15:13:18:224,move,0.00,1.00,-437.97,643.90,0.01,-3218.75
31/01/2025 15:13:18:245,move,0.00,1.00,-504.20,669.09,0.02,-3343.75
31/01/2025 15:13:18:290,stop,0.00,1.00,-504.20,504.20,0.26,1931.24
31/01/2025 15:13:19:124,start,0.00,1.00,-504.20,0.00,0.00,0.00
31/01/2025 15:13:19:138,move,0.00,1.00,-508.05,67.20,0.01,318.75
31/01/2025 15:13:19:154,move,0.00,1.00,-518.09,110.40,0.02,531.25
31/01/2025 15:13:19:170,move,0.00,1.00,-526.31,134.92,0.01,656.25
31/01/2025 15:13:19:185,move,0.00,1.00,-543.18,197.49,0.02,975.00
31/01/2025 15:13:19:223,move,0.00,1.00,-604.06,331.71,0.04,1656.25
31/01/2025 15:13:19:238,move,0.00,1.00,-625.78,360.37,0.01,1800.00
31/01/2025 15:13:19:255,move,0.00,1.00,-668.68,411.34,0.02,2056.25
31/01/2025 15:13:19:273,move,0.00,1.00,-698.70,436.29,0.01,2181.25
31/01/2025 15:13:19:298,move,0.00,1.00,-761.08,505.01,0.02,2525.00
31/01/2025 15:13:19:317,move,0.00,1.00,-827.30,548.80,0.02,2743.75
31/01/2025 15:13:19:330,move,0.00,1.00,-868.92,587.55,0.01,2937.50
31/01/2025 15:13:19:344,move,0.00,1.00,-906.74,606.30,0.01,3031.25
31/01/2025 15:13:19:372,move,0.00,1.00,-1000.62,652.52,0.03,3262.50
31/01/2025 15:13:19:383,move,0.00,1.00,-1036.97,663.77,0.01,3318.75
31/01/2025 15:13:19:397,move,0.00,1.00,-1085.29,672.53,0.01,3362.50
31/01/2025 15:13:19:413,stop,0.00,1.00,-1085.29,581.09,0.29,2005.96
31/01/2025 15:15:02:847,start,0.00,1.00,0.00,0.00,0.00,0.00
31/01/2025 15:15:02:862,move,0.00,1.00,-0.01,5.15,0.04,-0.25
31/01/2025 15:15:02:874,move,0.00,1.00,-0.02,15.46,0.01,-0.75
31/01/2025 15:15:02:909,move,0.00,1.00,-0.10,48.30,0.04,-2.38
31/01/2025 15:15:02:926,move,0.00,1.00,-0.17,78.50,0.02,-3.88
31/01/2025 15:15:02:938,move,0.00,1.00,-0.22,94.94,0.01,-4.69
31/01/2025 15:15:02:955,move,0.00,1.00,-0.33,122.89,0.02,-6.06
31/01/2025 15:15:02:967,move,0.00,1.00,-0.40,134.19,0.01,-6.63
31/01/2025 15:15:02:981,move,0.00,1.00,-0.51,143.03,0.02,-7.06
31/01/2025 15:15:02:998,move,0.00,1.00,-0.63,156.62,0.02,-7.75
31/01/2025 15:15:03:008,move,0.00,1.00,-0.72,162.81,0.01,-8.06
31/01/2025 15:15:03:025,move,0.00,1.00,-0.85,172.72,0.02,-8.56
31/01/2025 15:15:03:056,move,0.00,1.00,-1.16,190.09,0.03,-9.44
31/01/2025 15:15:03:065,move,0.00,1.00,-1.26,196.44,0.01,-9.75
31/01/2025 15:15:03:081,move,0.00,1.00,-1.41,203.89,0.01,-10.13
31/01/2025 15:15:03:101,move,0.00,1.00,-1.60,216.31,0.02,-10.75
31/01/2025 15:15:03:112,move,0.00,1.00,-1.73,222.52,0.01,-11.06
31/01/2025 15:15:03:129,move,0.00,1.00,-1.90,234.95,0.01,-11.69
31/01/2025 15:15:03:138,move,0.00,1.00,-2.06,238.68,0.01,-11.88
31/01/2025 15:15:03:155,move,0.00,1.00,-2.23,244.90,0.01,-12.19
31/01/2025 15:15:03:166,move,0.00,1.00,-2.40,248.64,0.01,-12.38
31/01/2025 15:15:03:184,move,0.00,1.00,-2.61,254.86,0.02,-12.69
31/01/2025 15:15:03:213,move,0.00,1.00,-2.99,259.96,0.03,-12.94
31/01/2025 15:15:03:226,move,0.00,1.00,-3.15,262.44,0.01,-13.06
31/01/2025 15:15:03:237,move,0.00,1.00,-3.30,263.69,0.01,-13.13
31/01/2025 15:15:03:253,move,0.00,1.00,-3.53,264.93,0.02,-13.19
31/01/2025 15:15:03:265,move,0.00,1.00,-3.67,266.18,0.01,-13.25
31/01/2025 15:15:03:290,move,0.00,1.00,-3.84,266.30,0.01,-13.25
31/01/2025 15:15:03:331,move,0.00,1.00,-4.02,261.45,0.01,-13.00
31/01/2025 15:15:03:344,move,0.00,1.00,-4.20,245.75,0.01,-12.19
31/01/2025 15:15:03:375,move,0.00,1.00,-4.51,206.17,0.03,-10.13
31/01/2025 15:15:03:387,move,0.00,1.00,-4.61,190.50,0.01,-9.31
31/01/2025 15:15:03:403,move,0.00,1.00,-4.73,158.87,0.02,-7.69
31/01/2025 15:15:03:417,move,0.00,1.00,-4.83,141.32,0.01,-6.81
31/01/2025 15:15:03:432,move,0.00,1.00,-4.90,102.39,0.02,-4.88
31/01/2025 15:15:03:446,move,0.00,1.00,-4.95,81.82,0.01,-3.88
31/01/2025 15:15:03:463,move,0.00,1.00,-4.98,38.02,0.02,-1.69
31/01/2025 15:15:03:472,move,0.00,1.00,-4.98,19.45,0.01,-0.69
31/01/2025 15:15:03:490,move,0.00,1.00,-4.98,12.31,0.02,0.25
31/01/2025 15:15:03:499,move,0.00,1.00,-5.01,40.02,0.01,1.94
31/01/2025 15:15:03:534,move,0.00,1.00,-5.14,84.50,0.03,4.19
31/01/2025 15:15:03:543,move,0.00,1.00,-5.19,99.39,0.01,4.94
31/01/2025 15:15:03:561,move,0.00,1.00,-5.32,131.84,0.02,6.56
31/01/2025 15:15:03:572,move,0.00,1.00,-5.39,150.75,0.01,7.50
31/01/2025 15:15:03:586,move,0.00,1.00,-5.51,168.29,0.01,8.38
31/01/2025 15:15:03:600,move,0.00,1.00,-5.66,206.37,0.01,10.25
31/01/2025 15:15:03:613,move,0.00,1.00,-5.80,222.80,0.01,11.06
31/01/2025 15:15:03:634,move,0.00,1.00,-6.05,253.19,0.02,12.56
31/01/2025 15:15:03:646,move,0.00,1.00,-6.22,264.66,0.01,13.13
31/01/2025 15:15:03:661,move,0.00,1.00,-6.43,287.30,0.02,14.25
31/01/2025 15:15:03:688,move,0.00,1.00,-6.87,318.93,0.03,15.81
31/01/2025 15:15:03:710,move,0.00,1.00,-7.10,339.42,0.01,16.81
31/01/2025 15:15:03:734,move,0.00,1.00,-7.50,356.03,0.02,17.63
31/01/2025 15:15:03:748,move,0.00,1.00,-7.73,364.87,0.01,18.06
31/01/2025 15:15:03:758,move,0.00,1.00,-7.97,379.01,0.01,18.75
31/01/2025 15:15:03:775,move,0.00,1.00,-8.24,385.20,0.01,19.06
31/01/2025 15:15:03:786,move,0.00,1.00,-8.51,392.80,0.01,19.44
31/01/2025 15:15:03:805,move,0.00,1.00,-8.84,405.53,0.02,20.06
31/01/2025 15:15:03:819,move,0.00,1.00,-9.14,416.84,0.01,20.63
31/01/2025 15:15:03:849,move,0.00,1.00,-9.80,433.10,0.03,21.44
31/01/2025 15:15:03:857,move,0.00,1.00,-10.00,439.29,0.01,21.75
31/01/2025 15:15:03:878,move,0.00,1.00,-10.35,444.42,0.02,22.00
31/01/2025 15:15:03:890,move,0.00,1.00,-10.71,454.32,0.02,22.50
31/01/2025 15:15:03:905,move,0.00,1.00,-11.01,459.27,0.01,22.75
31/01/2025 15:15:03:917,move,0.00,1.00,-11.35,470.26,0.01,23.31
31/01/2025 15:15:03:933,move,0.00,1.00,-11.71,475.05,0.02,23.56
31/01/2025 15:15:03:946,move,0.00,1.00,-12.06,486.06,0.01,24.13
31/01/2025 15:15:03:963,move,0.00,1.00,-12.43,489.49,0.02,24.31
31/01/2025 15:15:03:979,move,0.00,1.00,-12.82,498.76,0.02,24.81
31/01/2025 15:15:04:014,stop,0.00,1.00,-12.82,12.82,1.19,10.74
31/01/2025 15:15:04:557,start,0.00,1.00,-12.82,0.00,0.00,0.00
31/01/2025 15:15:04:588,move,0.00,1.00,-12.88,37.96,0.03,1.81
31/01/2025 15:15:04:599,move,0.00,1.00,-12.91,50.33,0.01,2.44
31/01/2025 15:15:04:619,move,0.00,1.00,-12.98,74.80,0.02,3.69
31/01/2025 15:15:04:647,move,0.00,1.00,-13.14,115.68,0.03,5.75
31/01/2025 15:15:04:657,move,0.00,1.00,-13.20,126.87,0.01,6.31
31/01/2025 15:15:04:675,move,0.00,1.00,-13.34,150.52,0.02,7.50
31/01/2025 15:15:04:686,move,0.00,1.00,-13.42,162.89,0.01,8.13
31/01/2025 15:15:04:703,move,0.00,1.00,-13.59,188.90,0.02,9.44
31/01/2025 15:15:04:714,move,0.00,1.00,-13.70,202.60,0.01,10.13
31/01/2025 15:15:04:736,move,0.00,1.00,-13.94,232.51,0.02,11.63
31/01/2025 15:15:04:746,move,0.00,1.00,-14.07,247.50,0.01,12.38
31/01/2025 15:15:04:765,move,0.00,1.00,-14.33,276.26,0.02,13.81
31/01/2025 15:15:04:780,move,0.00,1.00,-14.56,290.01,0.02,14.50
31/01/2025 15:15:04:815,move,0.00,1.00,-15.14,330.09,0.04,16.50
31/01/2025 15:15:04:831,move,0.00,1.00,-15.37,338.83,0.01,16.94
31/01/2025 15:15:04:845,move,0.00,1.00,-15.65,351.36,0.02,17.56
31/01/2025 15:15:04:862,move,0.00,1.00,-15.91,357.61,0.01,17.88
31/01/2025 15:15:04:878,move,0.00,1.00,-16.25,370.10,0.02,18.50
31/01/2025 15:15:04:896,move,0.00,1.00,-16.58,385.20,0.02,19.25
31/01/2025 15:15:04:917,stop,0.00,1.00,-16.58,3.76,0.36,10.40
31/01/2025 15:15:05:061,start,0.00,1.00,-16.58,0.00,0.00,0.00
31/01/2025 15:15:05:087,move,0.00,1.00,-16.61,22.50,0.02,-1.13
31/01/2025 15:15:05:103,move,0.00,1.00,-16.65,56.25,0.01,-2.81
31/01/2025 15:15:05:118,move,0.00,1.00,-16.71,75.00,0.02,-3.75
31/01/2025 15:15:05:135,move,0.00,1.00,-16.79,107.51,0.01,-5.38
31/01/2025 15:15:05:150,move,0.00,1.00,-16.91,142.51,0.02,-7.13
31/01/2025 15:15:05:164,move,0.00,1.00,-17.03,161.25,0.01,-8.06
31/01/2025 15:15:05:180,move,0.00,1.00,-17.19,200.00,0.02,-10.00
31/01/2025 15:15:05:198,move,0.00,1.00,-17.37,220.00,0.02,-11.00
31/01/2025 15:15:05:211,move,0.00,1.00,-17.58,261.25,0.02,-13.06
