Timestamp,EventType,Touch_X,Touch_Y,Pos_X,Pos_Y,Pos_Z
07/02/2025 15:14:23:885,Began,553.75,410.5,0.00,1.00,0.00
07/02/2025 15:14:23:885,Began,553.75,410.50,0.00,1.00,0.00
07/02/2025 15:14:23:903,Moved,551.25,249.25,0.00,1.00,0.00
07/02/2025 15:14:23:903,Moved,551.25,249.25,0.00,1.00,0.17
07/02/2025 15:14:23:916,Moved,551.25,239.25,0.00,1.00,0.17
07/02/2025 15:14:23:916,Moved,551.25,239.25,0.00,1.00,0.25
07/02/2025 15:14:23:933,Moved,551.25,224.25,0.00,1.00,0.25
07/02/2025 15:14:23:933,Moved,551.25,224.25,0.00,1.00,0.45
07/02/2025 15:14:23:952,Moved,551.25,210.5,0.00,1.00,0.45
07/02/2025 15:14:23:952,Moved,551.25,210.50,0.00,1.00,0.63
07/02/2025 15:14:23:956,Stationary,551.25,210.5,0.00,1.00,0.63
07/02/2025 15:14:23:980,Moved,551.25,199.25,0.00,1.00,0.63
07/02/2025 15:14:23:980,Moved,551.25,199.25,0.00,1.00,0.87
07/02/2025 15:14:24:005,Moved,548.75,183,0.00,1.00,0.87
07/02/2025 15:14:24:005,Moved,548.75,183.00,0.00,1.00,1.16
07/02/2025 15:14:24:018,Moved,547.5,176.75,0.00,1.00,1.16
07/02/2025 15:14:24:018,Moved,547.50,176.75,0.00,1.00,1.32
07/02/2025 15:14:24:034,Moved,547.5,165.5,0.00,1.00,1.32
07/02/2025 15:14:24:034,Moved,547.50,165.50,0.00,1.00,1.50
07/02/2025 15:14:24:066,Moved,546.25,153,0.00,1.00,1.50
07/02/2025 15:14:24:066,Moved,546.25,153.00,0.00,1.00,1.92
07/02/2025 15:14:24:076,Moved,545,149.25,0.00,1.00,1.92
07/02/2025 15:14:24:076,Moved,545.00,149.25,0.00,1.00,2.05
07/02/2025 15:14:24:095,Moved,545,143,0.00,1.00,2.05
07/02/2025 15:14:24:095,Moved,545.00,143.00,0.00,1.00,2.32
07/02/2025 15:14:24:104,Moved,543.75,139.25,0.00,1.00,2.32
07/02/2025 15:14:24:104,Moved,543.75,139.25,0.00,1.00,2.43
07/02/2025 15:14:24:124,Moved,543.75,134.25,0.00,1.00,2.43
07/02/2025 15:14:24:124,Moved,543.75,134.25,0.00,1.00,2.71
07/02/2025 15:14:24:131,Moved,542.5,130.5,0.00,1.00,2.71
07/02/2025 15:14:24:131,Moved,542.50,130.50,0.00,1.00,2.81
07/02/2025 15:14:24:143,Moved,542.5,126.75,0.00,1.00,2.81
07/02/2025 15:14:24:143,Moved,542.50,126.75,0.00,1.00,2.99
07/02/2025 15:14:24:165,Moved,542.5,120.5,0.00,1.00,2.99
07/02/2025 15:14:24:165,Moved,542.50,120.50,0.00,1.00,3.28
07/02/2025 15:14:24:178,Moved,542.5,118,0.00,1.00,3.28
07/02/2025 15:14:24:178,Moved,542.50,118.00,0.00,1.00,3.44
07/02/2025 15:14:24:198,Moved,542.5,110.5,0.00,1.00,3.44
07/02/2025 15:14:24:198,Moved,542.50,110.50,0.00,1.00,3.80
07/02/2025 15:14:24:206,Stationary,542.5,110.5,0.00,1.00,3.80
07/02/2025 15:14:24:221,Moved,542.5,105.5,0.00,1.00,3.80
07/02/2025 15:14:24:221,Moved,542.50,105.50,0.00,1.00,4.05
07/02/2025 15:14:24:237,Moved,542.5,103,0.00,1.00,4.05
07/02/2025 15:14:24:237,Moved,542.50,103.00,0.00,1.00,4.29
07/02/2025 15:14:24:249,Moved,542.5,99.25002,0.00,1.00,4.29
07/02/2025 15:14:24:249,Moved,542.50,99.25,0.00,1.00,4.48
07/02/2025 15:14:24:264,Moved,541.25,90.50002,0.00,1.00,4.48
07/02/2025 15:14:24:264,Moved,541.25,90.50,0.00,1.00,4.73
07/02/2025 15:14:24:275,Moved,541.25,86.75002,0.00,1.00,4.73
07/02/2025 15:14:24:275,Moved,541.25,86.75,0.00,1.00,4.87
07/02/2025 15:14:24:288,Moved,541.25,81.75002,0.00,1.00,4.87
07/02/2025 15:14:24:288,Moved,541.25,81.75,0.00,1.00,5.10
07/02/2025 15:14:24:302,Moved,540,74.25002,0.00,1.00,5.10
07/02/2025 15:14:24:302,Moved,540.00,74.25,0.00,1.00,5.35
07/02/2025 15:14:24:312,Moved,540,70.50002,0.00,1.00,5.35
07/02/2025 15:14:24:312,Moved,540.00,70.50,0.00,1.00,5.51
07/02/2025 15:14:24:323,Moved,540,66.75002,0.00,1.00,5.51
07/02/2025 15:14:24:323,Moved,540.00,66.75,0.00,1.00,5.71
07/02/2025 15:14:24:339,Moved,541.25,64.25002,0.00,1.00,5.71
07/02/2025 15:14:24:339,Moved,541.25,64.25,0.00,1.00,5.97
07/02/2025 15:14:24:353,Moved,541.25,55.50002,0.00,1.00,5.97
07/02/2025 15:14:24:353,Moved,541.25,55.50,0.00,1.00,6.23
07/02/2025 15:14:24:368,Moved,542.5,49.25002,0.00,1.00,6.23
07/02/2025 15:14:24:368,Moved,542.50,49.25,0.00,1.00,6.51
07/02/2025 15:14:24:374,Stationary,542.5,49.25002,0.00,1.00,6.51
07/02/2025 15:14:24:395,Moved,542.5,41.75002,0.00,1.00,6.51
07/02/2025 15:14:24:395,Moved,542.50,41.75,0.00,1.00,6.90
07/02/2025 15:14:24:411,Moved,542.5,35.50002,0.00,1.00,6.90
07/02/2025 15:14:24:411,Moved,542.50,35.50,0.00,1.00,7.20
07/02/2025 15:14:24:414,Stationary,542.5,35.50002,0.00,1.00,7.20
07/02/2025 15:14:24:430,Moved,543.75,30.50002,0.00,1.00,7.20
07/02/2025 15:14:24:430,Moved,543.75,30.50,0.00,1.00,7.50
07/02/2025 15:14:24:439,Moved,543.75,29.25002,0.00,1.00,7.50
07/02/2025 15:14:24:439,Moved,543.75,29.25,0.00,1.00,7.71
07/02/2025 15:14:24:454,Moved,543.75,26.75002,0.00,1.00,7.71
07/02/2025 15:14:24:454,Moved,543.75,26.75,0.00,1.00,7.96
07/02/2025 15:14:24:463,Moved,543.75,24.25002,0.00,1.00,7.96
07/02/2025 15:14:24:463,Moved,543.75,24.25,0.00,1.00,8.14
07/02/2025 15:14:24:474,Moved,545,23.00002,0.00,1.00,8.14
07/02/2025 15:14:24:474,Moved,545.00,23.00,0.00,1.00,8.36
07/02/2025 15:14:24:489,Moved,545,20.50002,0.00,1.00,8.36
07/02/2025 15:14:24:489,Moved,545.00,20.50,0.00,1.00,8.64
07/02/2025 15:14:24:499,Moved,547.5,18.00002,0.00,1.00,8.64
07/02/2025 15:14:24:499,Moved,547.50,18.00,0.00,1.00,8.84
07/02/2025 15:14:24:503,Stationary,547.5,18.00002,0.00,1.00,8.84
07/02/2025 15:14:24:522,Moved,552.5,15.50002,0.00,1.00,8.84
07/02/2025 15:14:24:522,Moved,552.50,15.50,0.00,1.00,9.21
07/02/2025 15:14:24:529,Moved,553.75,14.25002,0.00,1.00,9.21
07/02/2025 15:14:24:529,Moved,553.75,14.25,0.00,1.00,9.36
07/02/2025 15:14:24:543,Moved,556.25,14.25002,0.00,1.00,9.36
07/02/2025 15:14:24:543,Moved,556.25,14.25,0.00,1.00,9.62
07/02/2025 15:14:24:553,Moved,558.75,13.00002,0.00,1.00,9.62
07/02/2025 15:14:24:553,Moved,558.75,13.00,0.00,1.00,9.82
07/02/2025 15:14:24:562,Moved,560,11.75002,0.00,1.00,9.82
07/02/2025 15:14:24:562,Moved,560.00,11.75,0.00,1.00,10.02
07/02/2025 15:14:24:580,Moved,562.5,9.250016,0.00,1.00,10.02
07/02/2025 15:14:24:580,Moved,562.50,9.25,0.00,1.00,10.37
07/02/2025 15:14:24:587,Moved,562.5,8.000016,0.00,1.00,10.37
07/02/2025 15:14:24:587,Moved,562.50,8.00,0.00,1.00,10.52
07/02/2025 15:14:24:599,Moved,562.5,6.750016,0.00,1.00,10.52
07/02/2025 15:14:24:599,Moved,562.50,6.75,0.00,1.00,10.74
07/02/2025 15:14:24:609,Moved,561.25,4.250016,0.00,1.00,10.74
07/02/2025 15:14:24:609,Moved,561.25,4.25,0.00,1.00,10.98
07/02/2025 15:14:24:690,Ended,561.25,4.250016,0.00,1.00,10.98
07/02/2025 15:14:24:690,Ended,561.25,4.25,0.00,1.00,10.98
07/02/2025 15:14:25:305,Began,545,375.5,0.00,1.00,10.98
07/02/2025 15:14:25:305,Began,545.00,375.50,0.00,1.00,10.98
07/02/2025 15:14:25:369,Moved,545,375.5,0.00,1.00,10.98
07/02/2025 15:14:25:369,Moved,545.00,375.50,0.00,1.00,10.98
07/02/2025 15:14:26:855,Began,617.5,329.25,0.00,1.00,10.98
07/02/2025 15:14:26:855,Began,617.50,329.25,0.00,1.00,10.98
07/02/2025 15:14:26:878,Moved,617.5,328,0.00,1.00,10.98
07/02/2025 15:14:26:878,Moved,617.50,328.00,0.00,1.00,10.98
07/02/2025 15:14:26:898,Moved,616.25,319.25,0.00,1.00,10.98
07/02/2025 15:14:26:898,Moved,616.25,319.25,0.01,1.00,10.99
07/02/2025 15:14:26:926,Moved,605,291.75,0.01,1.00,10.99
07/02/2025 15:14:26:926,Moved,605.00,291.75,0.03,1.00,11.03
07/02/2025 15:14:26:934,Moved,600,283,0.03,1.00,11.03
07/02/2025 15:14:26:934,Moved,600.00,283.00,0.04,1.00,11.05
07/02/2025 15:14:26:951,Moved,590,264.25,0.04,1.00,11.05
07/02/2025 15:14:26:951,Moved,590.00,264.25,0.07,1.00,11.10
07/02/2025 15:14:26:961,Moved,585,255.5,0.07,1.00,11.10
07/02/2025 15:14:26:961,Moved,585.00,255.50,0.09,1.00,11.13
07/02/2025 15:14:26:976,Moved,581.25,249.25,0.09,1.00,11.13
07/02/2025 15:14:26:976,Moved,581.25,249.25,0.11,1.00,11.17
07/02/2025 15:14:26:984,Moved,577.5,240.5,0.11,1.00,11.17
07/02/2025 15:14:26:984,Moved,577.50,240.50,0.14,1.00,11.21
07/02/2025 15:14:26:996,Moved,572.5,234.25,0.14,1.00,11.21
07/02/2025 15:14:26:996,Moved,572.50,234.25,0.16,1.00,11.25
07/02/2025 15:14:27:004,Moved,568.75,226.75,0.16,1.00,11.25
07/02/2025 15:14:27:004,Moved,568.75,226.75,0.19,1.00,11.29
07/02/2025 15:14:27:015,Moved,565,219.25,0.19,1.00,11.29
07/02/2025 15:14:27:015,Moved,565.00,219.25,0.22,1.00,11.34
07/02/2025 15:14:27:028,Moved,562.5,214.25,0.22,1.00,11.34
07/02/2025 15:14:27:028,Moved,562.50,214.25,0.25,1.00,11.40
07/02/2025 15:14:27:041,Moved,556.25,204.25,0.25,1.00,11.40
07/02/2025 15:14:27:041,Moved,556.25,204.25,0.30,1.00,11.49
07/02/2025 15:14:27:045,Stationary,556.25,204.25,0.30,1.00,11.49
07/02/2025 15:14:27:061,Moved,551.25,194.25,0.30,1.00,11.49
07/02/2025 15:14:27:061,Moved,551.25,194.25,0.35,1.00,11.57
07/02/2025 15:14:27:073,Moved,547.5,190.5,0.35,1.00,11.57
07/02/2025 15:14:27:073,Moved,547.50,190.50,0.40,1.00,11.66
07/02/2025 15:14:27:083,Moved,546.25,186.75,0.40,1.00,11.66
07/02/2025 15:14:27:083,Moved,546.25,186.75,0.43,1.00,11.71
07/02/2025 15:14:27:145,Moved,533.75,164.25,0.43,1.00,11.71
07/02/2025 15:14:27:145,Moved,533.75,164.25,0.69,1.00,12.15
07/02/2025 15:14:27:174,Moved,528.75,150.5,0.69,1.00,12.15
07/02/2025 15:14:27:174,Moved,528.75,150.50,0.82,1.00,12.37
07/02/2025 15:14:27:197,Moved,526.25,143,0.82,1.00,12.37
07/02/2025 15:14:27:197,Moved,526.25,143.00,0.92,1.00,12.55
07/02/2025 15:14:27:216,Moved,522.5,134.25,0.92,1.00,12.55
07/02/2025 15:14:27:216,Moved,522.50,134.25,1.02,1.00,12.71
07/02/2025 15:14:27:243,Moved,518.75,121.75,1.02,1.00,12.71
07/02/2025 15:14:27:243,Moved,518.75,121.75,1.16,1.00,12.96
07/02/2025 15:14:27:268,Moved,517.5,114.25,1.16,1.00,12.96
07/02/2025 15:14:27:268,Moved,517.50,114.25,1.30,1.00,13.19
07/02/2025 15:14:27:296,Moved,513.75,105.5,1.30,1.00,13.19
07/02/2025 15:14:27:296,Moved,513.75,105.50,1.45,1.00,13.46
07/02/2025 15:14:27:313,Moved,512.5,99.25002,1.45,1.00,13.46
07/02/2025 15:14:27:313,Moved,512.50,99.25,1.56,1.00,13.64
07/02/2025 15:14:27:341,Moved,510,89.25002,1.56,1.00,13.64
07/02/2025 15:14:27:341,Moved,510.00,89.25,1.73,1.00,13.92
07/02/2025 15:14:27:367,Moved,507.5,83.00002,1.73,1.00,13.92
07/02/2025 15:14:27:367,Moved,507.50,83.00,1.89,1.00,14.19
07/02/2025 15:14:27:385,Moved,506.25,74.25002,1.89,1.00,14.19
07/02/2025 15:14:27:385,Moved,506.25,74.25,2.01,1.00,14.40
07/02/2025 15:14:27:404,Moved,502.5,68.00002,2.01,1.00,14.40
07/02/2025 15:14:27:404,Moved,502.50,68.00,2.13,1.00,14.62
07/02/2025 15:14:27:431,Moved,498.75,59.25002,2.13,1.00,14.62
07/02/2025 15:14:27:431,Moved,498.75,59.25,2.32,1.00,14.93
07/02/2025 15:14:27:440,Moved,497.5,55.50002,2.32,1.00,14.93
07/02/2025 15:14:27:440,Moved,497.50,55.50,2.38,1.00,15.04
07/02/2025 15:14:27:451,Moved,497.5,54.25002,2.38,1.00,15.04
07/02/2025 15:14:27:451,Moved,497.50,54.25,2.45,1.00,15.15
07/02/2025 15:14:27:463,Moved,496.25,51.75002,2.45,1.00,15.15
07/02/2025 15:14:27:463,Moved,496.25,51.75,2.55,1.00,15.32
07/02/2025 15:14:27:471,Moved,495,49.25002,2.55,1.00,15.32
07/02/2025 15:14:27:471,Moved,495.00,49.25,2.60,1.00,15.41
07/02/2025 15:14:27:484,Moved,493.75,46.75002,2.60,1.00,15.41
07/02/2025 15:14:27:484,Moved,493.75,46.75,2.68,1.00,15.54
07/02/2025 15:14:27:492,Moved,492.5,44.25002,2.68,1.00,15.54
07/02/2025 15:14:27:492,Moved,492.50,44.25,2.75,1.00,15.66
07/02/2025 15:14:27:502,Moved,492.5,41.75002,2.75,1.00,15.66
07/02/2025 15:14:27:502,Moved,492.50,41.75,2.82,1.00,15.79
07/02/2025 15:14:27:514,Moved,490,39.25002,2.82,1.00,15.79
07/02/2025 15:14:27:514,Moved,490.00,39.25,2.91,1.00,15.94
07/02/2025 15:14:27:526,Moved,488.75,36.75002,2.91,1.00,15.94
07/02/2025 15:14:27:526,Moved,488.75,36.75,2.99,1.00,16.08
07/02/2025 15:14:27:534,Moved,487.5,34.25002,2.99,1.00,16.08
07/02/2025 15:14:27:534,Moved,487.50,34.25,3.06,1.00,16.20
07/02/2025 15:14:27:545,Moved,487.5,31.75002,3.06,1.00,16.20
07/02/2025 15:14:27:545,Moved,487.50,31.75,3.14,1.00,16.33
07/02/2025 15:14:27:557,Moved,485,28.00002,3.14,1.00,16.33
07/02/2025 15:14:27:557,Moved,485.00,28.00,3.23,1.00,16.49
07/02/2025 15:14:27:562,Stationary,485,28.00002,3.23,1.00,16.49
07/02/2025 15:14:27:576,Moved,482.5,23.00002,3.23,1.00,16.49
07/02/2025 15:14:27:576,Moved,482.50,23.00,3.35,1.00,16.68
07/02/2025 15:14:27:590,Moved,481.25,19.25002,3.35,1.00,16.68
07/02/2025 15:14:27:590,Moved,481.25,19.25,3.45,1.00,16.87
07/02/2025 15:14:27:598,Moved,480,16.75002,3.45,1.00,16.87
07/02/2025 15:14:27:598,Moved,480.00,16.75,3.51,1.00,16.97
07/02/2025 15:14:27:611,Moved,478.75,14.25002,3.51,1.00,16.97
07/02/2025 15:14:27:611,Moved,478.75,14.25,3.62,1.00,17.14
07/02/2025 15:14:27:620,Moved,477.5,9.250016,3.62,1.00,17.14
07/02/2025 15:14:27:620,Moved,477.50,9.25,3.70,1.00,17.28
07/02/2025 15:14:27:634,Moved,476.25,5.500016,3.70,1.00,17.28
07/02/2025 15:14:27:634,Moved,476.25,5.50,3.81,1.00,17.47
07/02/2025 15:14:27:644,Moved,473.75,1.750016,3.81,1.00,17.47
07/02/2025 15:14:27:644,Moved,473.75,1.75,3.88,1.00,17.60
07/02/2025 15:14:27:655,Moved,472.5,-1.999984,3.88,1.00,17.60
07/02/2025 15:14:27:655,Moved,472.50,-2.00,3.99,1.00,17.78
07/02/2025 15:14:27:671,Moved,468.75,-10.74998,3.99,1.00,17.78
07/02/2025 15:14:27:671,Moved,468.75,-10.75,4.12,1.00,18.01
07/02/2025 15:14:27:677,Moved,467.5,-11.99998,4.12,1.00,18.01
07/02/2025 15:14:27:677,Moved,467.50,-12.00,4.18,1.00,18.10
07/02/2025 15:14:27:689,Moved,466.25,-15.74998,4.18,1.00,18.10
07/02/2025 15:14:27:689,Moved,466.25,-15.75,4.27,1.00,18.26
07/02/2025 15:14:27:697,Moved,465,-16.99998,4.27,1.00,18.26
07/02/2025 15:14:27:697,Moved,465.00,-17.00,4.35,1.00,18.39
07/02/2025 15:14:27:711,Ended,465,-16.99998,4.35,1.00,18.39
07/02/2025 15:14:27:711,Ended,465.00,-17.00,4.35,1.00,18.39
07/02/2025 15:56:38:565,Began,560,623,0.00,1.00,0.00
07/02/2025 15:56:38:565,Began,560.00,623.00,0.00,1.00,0.00
07/02/2025 15:56:38:590,Moved,561.25,616.75,0.00,1.00,0.00
07/02/2025 15:56:38:590,Moved,561.25,616.75,0.00,1.00,0.02
07/02/2025 15:56:38:634,Moved,561.25,613,0.00,1.00,0.02
07/02/2025 15:56:38:634,Moved,561.25,613.00,0.00,1.00,0.04
07/02/2025 15:56:38:650,Moved,561.25,609.25,0.00,1.00,0.04
07/02/2025 15:56:38:650,Moved,561.25,609.25,0.00,1.00,0.05
07/02/2025 15:56:38:807,Moved,560,604.25,0.00,1.00,0.05
07/02/2025 15:56:38:807,Moved,560.00,604.25,0.00,1.00,0.20
07/02/2025 15:56:38:855,Moved,550,534.25,0.00,1.00,0.20
07/02/2025 15:56:38:855,Moved,550.00,534.25,0.00,1.00,0.42
07/02/2025 15:56:38:868,Moved,550,529.25,0.00,1.00,0.42
07/02/2025 15:56:38:868,Moved,550.00,529.25,0.00,1.00,0.48
07/02/2025 15:56:38:902,Moved,550,515.5,0.00,1.00,0.48
07/02/2025 15:56:38:902,Moved,550.00,515.50,0.00,1.00,0.67
07/02/2025 15:56:38:943,Moved,550,499.25,0.00,1.00,0.67
07/02/2025 15:56:38:943,Moved,550.00,499.25,0.00,1.00,0.92
07/02/2025 15:56:39:118,Moved,543.75,444.25,0.00,1.00,0.92
07/02/2025 15:56:39:118,Moved,543.75,444.25,0.00,1.00,2.37
07/02/2025 15:56:39:161,Moved,535,394.25,0.00,1.00,2.37
07/02/2025 15:56:39:161,Moved,535.00,394.25,0.00,1.00,3.00
07/02/2025 15:56:39:182,Moved,533.75,388,0.00,1.00,3.00
07/02/2025 15:56:39:182,Moved,533.75,388.00,0.00,1.00,3.26
07/02/2025 15:56:39:218,Moved,532.5,374.25,0.00,1.00,3.26
07/02/2025 15:56:39:218,Moved,532.50,374.25,0.00,1.00,3.70
07/02/2025 15:56:39:240,Moved,532.5,369.25,0.00,1.00,3.70
07/02/2025 15:56:39:240,Moved,532.50,369.25,0.00,1.00,3.97
07/02/2025 15:56:39:260,Moved,531.25,363,0.00,1.00,3.97
07/02/2025 15:56:39:260,Moved,531.25,363.00,0.00,1.00,4.22
07/02/2025 15:56:39:291,Moved,531.25,354.25,0.00,1.00,4.22
07/02/2025 15:56:39:291,Moved,531.25,354.25,0.00,1.00,4.66
07/02/2025 15:56:39:325,Moved,530,344.25,0.00,1.00,4.66
07/02/2025 15:56:39:325,Moved,530.00,344.25,0.00,1.00,5.15
07/02/2025 15:56:39:358,Moved,530,339.25,0.00,1.00,5.15
07/02/2025 15:56:39:358,Moved,530.00,339.25,0.00,1.00,5.59
07/02/2025 15:56:39:383,Moved,530,334.25,0.00,1.00,5.59
07/02/2025 15:56:39:383,Moved,530.00,334.25,0.00,1.00,5.92
07/02/2025 15:56:39:428,Moved,531.25,326.75,0.00,1.00,5.92
07/02/2025 15:56:39:428,Moved,531.25,326.75,0.00,1.00,6.62
07/02/2025 15:56:39:448,Moved,531.25,323,0.00,1.00,6.62
07/02/2025 15:56:39:448,Moved,531.25,323.00,0.00,1.00,6.92
07/02/2025 15:56:39:487,Moved,532.5,316.75,0.00,1.00,6.92
07/02/2025 15:56:39:487,Moved,532.50,316.75,0.00,1.00,7.53
07/02/2025 15:56:39:521,Moved,532.5,311.75,0.00,1.00,7.53
07/02/2025 15:56:39:521,Moved,532.50,311.75,0.00,1.00,8.03
07/02/2025 15:56:39:555,Moved,531.25,305.5,0.00,1.00,8.03
07/02/2025 15:56:39:555,Moved,531.25,305.50,0.00,1.00,8.60
07/02/2025 15:56:39:593,Moved,530,299.25,0.00,1.00,8.60
07/02/2025 15:56:39:593,Moved,530.00,299.25,0.00,1.00,9.20
07/02/2025 15:56:39:605,Moved,528.75,299.25,0.00,1.00,9.20
07/02/2025 15:56:39:605,Moved,528.75,299.25,0.00,1.00,9.43
07/02/2025 15:56:39:642,Moved,527.5,294.25,0.00,1.00,9.43
07/02/2025 15:56:39:642,Moved,527.50,294.25,0.00,1.00,10.01
07/02/2025 15:56:39:674,Moved,527.5,290.5,0.00,1.00,10.01
07/02/2025 15:56:39:674,Moved,527.50,290.50,0.00,1.00,10.54
07/02/2025 15:56:39:699,Moved,526.25,289.25,0.00,1.00,10.54
07/02/2025 15:56:39:699,Moved,526.25,289.25,0.00,1.00,10.97
07/02/2025 15:56:39:731,Moved,526.25,286.75,0.00,1.00,10.97
07/02/2025 15:56:39:731,Moved,526.25,286.75,0.00,1.00,11.48
07/02/2025 15:56:39:751,Moved,526.25,285.5,0.00,1.00,11.48
07/02/2025 15:56:39:751,Moved,526.25,285.50,0.00,1.00,11.85
07/02/2025 15:56:39:786,Moved,525,284.25,0.00,1.00,11.85
07/02/2025 15:56:39:786,Moved,525.00,284.25,0.00,1.00,12.43
07/02/2025 15:56:39:820,Moved,525,283,0.00,1.00,12.43
07/02/2025 15:56:39:820,Moved,525.00,283.00,0.00,1.00,13.01
07/02/2025 15:56:39:836,Stationary,525,283,0.00,1.00,13.01
07/02/2025 15:56:39:875,Moved,525,280.5,0.00,1.00,13.01
07/02/2025 15:56:39:875,Moved,525.00,280.50,0.00,1.00,13.70
07/02/2025 15:56:39:970,Moved,526.25,276.75,0.00,1.00,13.70
07/02/2025 15:56:39:970,Moved,526.25,276.75,0.00,1.00,15.06
07/02/2025 15:56:40:038,Moved,527.5,271.75,0.00,1.00,15.06
07/02/2025 15:56:40:038,Moved,527.50,271.75,0.00,1.00,16.53
07/02/2025 15:56:40:092,Moved,528.75,269.25,0.00,1.00,16.53
07/02/2025 15:56:40:092,Moved,528.75,269.25,0.00,1.00,17.49
07/02/2025 15:56:40:103,Stationary,528.75,269.25,0.00,1.00,17.49
07/02/2025 15:56:40:146,Moved,530,265.5,0.00,1.00,17.49
07/02/2025 15:56:40:146,Moved,530.00,265.50,0.00,1.00,18.25
07/02/2025 15:56:40:188,Moved,530,263,0.00,1.00,18.25
07/02/2025 15:56:40:188,Moved,530.00,263.00,0.00,1.00,18.99
07/02/2025 15:56:40:212,Moved,530,259.25,0.00,1.00,18.99
07/02/2025 15:56:40:212,Moved,530.00,259.25,0.00,1.00,19.44
07/02/2025 15:56:40:239,Moved,528.75,255.5,0.00,1.00,19.44
07/02/2025 15:56:40:239,Moved,528.75,255.50,0.00,1.00,19.97
07/02/2025 15:56:40:271,Moved,528.75,251.75,0.00,1.00,19.97
07/02/2025 15:56:40:271,Moved,528.75,251.75,0.00,1.00,20.50
07/02/2025 15:56:40:291,Moved,527.5,249.25,0.00,1.00,20.50
07/02/2025 15:56:40:291,Moved,527.50,249.25,0.00,1.00,20.88
07/02/2025 15:56:40:316,Moved,527.5,246.75,0.00,1.00,20.88
07/02/2025 15:56:40:316,Moved,527.50,246.75,0.00,1.00,21.38
07/02/2025 15:56:40:351,Moved,527.5,243,0.00,1.00,21.38
07/02/2025 15:56:40:351,Moved,527.50,243.00,0.00,1.00,22.06
07/02/2025 15:56:40:365,Moved,527.5,241.75,0.00,1.00,22.06
07/02/2025 15:56:40:365,Moved,527.50,241.75,0.00,1.00,22.30
07/02/2025 15:56:40:401,Moved,527.5,240.5,0.00,1.00,22.30
07/02/2025 15:56:40:401,Moved,527.50,240.50,0.00,1.00,22.96
07/02/2025 15:56:40:422,Moved,527.5,239.25,0.00,1.00,22.96
07/02/2025 15:56:40:422,Moved,527.50,239.25,0.00,1.00,23.40
07/02/2025 15:56:40:435,Stationary,527.5,239.25,0.00,1.00,23.40
07/02/2025 15:56:40:473,Stationary,527.5,239.25,0.00,1.00,23.40
07/02/2025 15:56:40:507,Moved,527.5,235.5,0.00,1.00,23.40
07/02/2025 15:56:40:507,Moved,527.50,235.50,0.00,1.00,24.08
07/02/2025 15:56:40:536,Moved,527.5,234.25,0.00,1.00,24.08
07/02/2025 15:56:40:536,Moved,527.50,234.25,0.00,1.00,24.65
07/02/2025 15:56:40:561,Moved,527.5,233,0.00,1.00,24.65
07/02/2025 15:56:40:561,Moved,527.50,233.00,0.00,1.00,25.09
07/02/2025 15:56:40:595,Moved,527.5,230.5,0.00,1.00,25.09
07/02/2025 15:56:40:595,Moved,527.50,230.50,0.00,1.00,25.78
07/02/2025 15:56:40:614,Moved,527.5,229.25,0.00,1.00,25.78
07/02/2025 15:56:40:614,Moved,527.50,229.25,0.00,1.00,26.13
07/02/2025 15:56:40:641,Stationary,527.5,229.25,0.00,1.00,26.13
07/02/2025 15:56:40:676,Moved,527.5,226.75,0.00,1.00,26.13
07/02/2025 15:56:40:676,Moved,527.50,226.75,0.00,1.00,26.82
07/02/2025 15:56:40:714,Moved,527.5,224.25,0.00,1.00,26.82
07/02/2025 15:56:40:714,Moved,527.50,224.25,0.00,1.00,27.61
07/02/2025 15:56:40:726,Stationary,527.5,224.25,0.00,1.00,27.61
07/02/2025 15:56:40:763,Moved,527.5,223,0.00,1.00,27.61
07/02/2025 15:56:40:763,Moved,527.50,223.00,0.00,1.00,28.34
07/02/2025 15:56:40:837,Moved,527.5,219.25,0.00,1.00,28.34
07/02/2025 15:56:40:837,Moved,527.50,219.25,0.00,1.00,29.75
07/02/2025 15:56:40:928,Moved,527.5,214.25,0.00,1.00,29.75
07/02/2025 15:56:40:928,Moved,527.50,214.25,0.00,1.00,31.60
07/02/2025 15:56:40:984,Moved,527.5,210.5,0.00,1.00,31.60
07/02/2025 15:56:40:984,Moved,527.50,210.50,0.00,1.00,32.86
07/02/2025 15:56:41:007,Moved,527.5,209.25,0.00,1.00,32.86
07/02/2025 15:56:41:007,Moved,527.50,209.25,0.00,1.00,33.32
07/02/2025 15:56:41:030,Moved,527.5,208,0.00,1.00,33.32
07/02/2025 15:56:41:030,Moved,527.50,208.00,0.00,1.00,33.76
07/02/2025 15:56:41:057,Moved,527.5,205.5,0.00,1.00,33.76
07/02/2025 15:56:41:057,Moved,527.50,205.50,0.00,1.00,34.34
07/02/2025 15:56:41:076,Moved,527.5,204.25,0.00,1.00,34.34
07/02/2025 15:56:41:076,Moved,527.50,204.25,0.00,1.00,34.76
07/02/2025 15:56:41:098,Moved,528.75,203,0.00,1.00,34.76
07/02/2025 15:56:41:098,Moved,528.75,203.00,0.00,1.00,35.22
07/02/2025 15:56:41:140,Moved,528.75,199.25,0.00,1.00,35.22
07/02/2025 15:56:41:140,Moved,528.75,199.25,0.00,1.00,36.08
07/02/2025 15:56:41:171,Moved,528.75,198,0.00,1.00,36.08
07/02/2025 15:56:41:171,Moved,528.75,198.00,0.00,1.00,36.78
